Date,Domain,Page Type,Tweet,Country Character,Country Competence,People Character,People Competence,Sentiment
57:18.0,twitter.com,twitter,coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china students monitored qualified team doctors watch signs infection nationfirst,0.26602095,0.25509313,0.23956354,0.23932235,neutral
57:11.0,twitter.com,twitter,man returned wuhan city epidemic spread police tried return wuhan refused police killed cold blood coronavirusoutbreak china wuhan coronarovirus wuhancoronavirusoutbreak coronavirus,0.26258567,0.2306557,0.26135802,0.24540062,negative
57:04.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
56:37.0,twitter.com,twitter,orwellian dystopian words uttered social media today reaction patrol drones flying around china ordering people put face masks inside amid coronavirus outbreak,0.2637431,0.25791678,0.24416076,0.23417932,negative
56:21.0,twitter.com,twitter,china missed opportunity cee understand political economic social reality region argued wang yiwei says problems american influence,0.2582104,0.2563572,0.2429464,0.24248603,negative
56:04.0,twitter.com,twitter,japan countries denying entry chinese citizens passports issued hubei province coronavirus emergency started singapore gone one step denying entry anyone passport china,0.25930563,0.25666445,0.24350825,0.24052167,neutral
56:02.0,twitter.com,twitter,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington,0.25917894,0.25263566,0.24976271,0.23842274,negative
55:23.0,twitter.com,twitter,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info,0.26214007,0.25341696,0.24387857,0.24056442,neutral
55:21.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
55:20.0,twitter.com,twitter,idea asymtomatic transmission guessing woman never allowed plane hospital wuhan china caring parents conoravirus bureaucrats batsoup,0.26318547,0.24021283,0.25549382,0.24110788,negative
55:01.0,twitter.com,twitter,lifted sanctions units chinese tanker company cosco said partially reversing punishment company transporting iranian oil china complained measure tradetalks washington,0.25917894,0.25263566,0.24976271,0.23842274,negative
55:01.0,twitter.com,twitter,china dept state may staging additional evacuation flights citizens reimbursable basis leaving wuhan tianhe intl airport feb individuals subject cdc screening strong possibility quarantine info,0.26214007,0.25341696,0.24387857,0.24056442,neutral
54:45.0,twitter.com,twitter,know gopng cannot air niugini direct flights hong kong citizens png wuhan china accorded govt,0.23919615,0.2606254,0.24035095,0.2598275,neutral
54:44.0,twitter.com,twitter,concern coronavirus outbreak impacts tourism northern europe arctic russia via virus outbreak china,0.26217613,0.2423225,0.25259832,0.242903,negative
54:38.0,twitter.com,twitter,china loses lose world solidarity novelcoronavirus,0.26235282,0.23980346,0.25732785,0.24051587,neutral
53:50.0,twitter.com,twitter,carrielam mindset honour list together beloved china never considers hong kong people mistakes ruin soshk,0.23965107,0.23651017,0.26444396,0.2593948,negative
53:47.0,twitter.com,twitter,according new study coronavirus scientists found contains four hiv proteins within sequence unlikely fortuitous china,0.2407358,0.2384766,0.2607171,0.26007047,neutral
53:35.0,twitter.com,twitter,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak,0.26194215,0.25017446,0.24489838,0.24298501,negative
53:32.0,twitter.com,twitter,keeps giving video footages people dropping towards ground china coronarvirus,0.26421148,0.26220196,0.24169737,0.23188916,negative
53:24.0,twitter.com,twitter,i m scared many families separated result today s ban past travelers china deeply disproportionate response coronarvirus driven much white house s nativism real public health concern keepfamiliestogether,0.2597787,0.25377354,0.24364029,0.24280751,negative
53:17.0,twitter.com,twitter,seriously disturbing paper scientists found hiv viruslike insertions ncov virus found coronavirus hint possibility chinese virus designed fortuitous click link study,0.26124176,0.23802042,0.26044834,0.24028942,negative
53:16.0,twitter.com,twitter,breaking announces citizens flown back china kept march air reserve base federal quarantine voluntary first order years fnr,0.26030186,0.25862664,0.24221164,0.23885986,neutral
52:59.0,twitter.com,twitter,richard burn british trade commissioner china tonight s greater china awards gtrchinaawards highlighting business opportunities salford thelowry manchester,0.2385667,0.23589875,0.26606762,0.2594669,neutral
52:51.0,twitter.com,twitter,wish china success dealing coronavirus challenge full confidence people leadership iron brother deal,0.2439704,0.23567554,0.26736706,0.25298697,neutral
52:28.0,twitter.com,twitter,also one thing china hiding number death caused virus credible chinese media outlet interviewed people working local cremation centers confirming many dead bodies sent directly hospitals cremation centers,0.26476642,0.2616534,0.23706524,0.23651491,negative
52:09.0,twitter.com,twitter,much mcdonalds food comes communist china letseats ubereats coronavirus,0.26383215,0.25817344,0.24007691,0.23791747,neutral
52:04.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,0.26583332,0.22939658,0.26153967,0.24323048,negative
51:37.0,twitter.com,twitter,boston usa love china staystrongwuhan wuhancoronavirus wuhan coronarovirus,0.27211124,0.2285523,0.2605631,0.23877339,neutral
51:04.0,twitter.com,twitter,several labs working coronavirus different countriesmy point patented manmade virus latest information suggests created wuhan china,0.2630414,0.25902313,0.24280828,0.23512709,negative
50:59.0,twitter.com,twitter,save tweet india continues sabotaging cpec harm pakistan china collaboration afghanistan extraregional powers sooner later face fierce collective winning response,0.24122223,0.26026648,0.24209252,0.25641873,neutral
50:47.0,twitter.com,twitter,china coronavirus selfquarantine usmca event deageldotcom harvard professor charleslieber patsy millions die africain afcfta iatf powernomics blackexcellence caribbean haiti africandiaspora,0.2595675,0.23752618,0.25665957,0.24624686,neutral
50:46.0,twitter.com,twitter,spoke briefly work claudiajones mao s china also able share research forthcoming article part claudia jones special issue thank much opportunity,0.24083945,0.25738928,0.24496283,0.2568084,neutral
50:31.0,twitter.com,twitter,breaking also state department also ban person travelled china past days prior coming fear coronavirus,0.24485219,0.23856987,0.2598274,0.25675055,neutral
50:14.0,twitter.com,twitter,hospital staffs moral obligation job unsafe cond they ve repeatedly warmed gov t insuf resources copy inflected visitors china it s discrimination carrie lam tried cheating public it s live medics equally important everyone else,0.25641716,0.23826793,0.25639686,0.24891801,negative
49:38.0,twitter.com,twitter,swedish media calls action attacks chinese officials sweden journalism pressfreedom china,0.26081717,0.26079813,0.23978516,0.23859954,negative
49:32.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
49:24.0,twitter.com,twitter,breaking foreign nationals travelled china past two weeks banned entry united states coronavirus,0.26145163,0.24284217,0.25272194,0.24298432,negative
49:15.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
49:06.0,twitter.com,twitter,breaking coronavirus hong kong gov t closes schools march declares global emergency hongkong coronavirus china wuhancoronavirusoutbreak,0.2629474,0.23844203,0.2528526,0.24575801,negative
48:48.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
48:40.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
48:32.0,twitter.com,twitter,citizen hubei province china within past days subject quarantine two weeks announces,0.2627481,0.25700402,0.2415915,0.2386564,neutral
47:45.0,twitter.com,twitter,harvard professor accused lying ties chinese government china,0.25950262,0.25925404,0.24874946,0.23249392,negative
47:04.0,twitter.com,twitter,coronavirus update confirmed usa cases million chinese put lockdown spread australia cases china southkorea vietnam japan singapore thailand france cases china nearly dead cases countries human human wash hands,0.26635054,0.25411886,0.2408823,0.2386483,neutral
46:37.0,twitter.com,twitter,quarantine americans evacuated wuhan agenparl china officials people virus agenparlenglish ambiente educazione scienzaetecnologia socialnetwork,0.26105487,0.23996961,0.2549457,0.24402975,neutral
46:18.0,twitter.com,twitter,hospitals throughout long island alert signs emerging coronavirus sickened hundreds people china,0.26514843,0.25724912,0.2428994,0.23470305,negative
46:12.0,twitter.com,twitter,hmmmsome interesting developments coronavirus true coronavirusaustralia coronaviruscanada ncov china wuhanoutbreak hiv,0.27014482,0.23059148,0.2598577,0.23940592,neutral
45:51.0,twitter.com,twitter,government zimbabwe going suspend travel zimbabwe china look mozambique done action please coronavirus,0.26201668,0.23894545,0.2581314,0.24090639,neutral
45:24.0,twitter.com,twitter,right flight beijing scheduled land within hour coronarvirus continues spread china nbcboston necn,0.23568463,0.26019835,0.24410187,0.26001516,neutral
45:04.0,twitter.com,twitter,game changer china iran oil coronavirus lift iranrelated sanctions units chinese shipper,0.26334363,0.25661522,0.24522723,0.23481391,neutral
44:55.0,twitter.com,twitter,declares coronavirus international emergency china wuhan coronavirus chinavirus coronavirusoutbreak wuhancoronavirus,0.26481324,0.23332506,0.2588654,0.24299629,neutral
44:10.0,twitter.com,twitter,watch live response coronavirus outbreak china began building new hospitals wuhan huoshenshan hospital capacity beds expected put use sunday,0.25867143,0.2582734,0.24253139,0.24052383,neutral
42:57.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
42:32.0,twitter.com,twitter,there re crematoriums wuhan one there re ten rubbish bins carrying ashes dead abt bags each thus estimably dead bodies day china pls transparent this s way stop spreading coronarvirus,0.24080965,0.23565587,0.26402354,0.25951087,neutral
42:29.0,twitter.com,twitter,react pandemics dowloaded belo chinacoronavirus china,0.2666641,0.23838137,0.25270605,0.24224848,neutral
42:26.0,twitter.com,twitter,wondering chinese gadgets must use voice bluetooth devices techtrends digitaltransformation,0.25751045,0.25432518,0.24486418,0.24330017,neutral
42:18.0,twitter.com,twitter,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak,0.26194215,0.25017446,0.24489838,0.24298501,negative
42:05.0,twitter.com,twitter,coronaroviruscoronarovirus china said niqaab banned chinese wearing masks niqaab power allah coronavirusuk pakistan,0.26776743,0.25898346,0.23723464,0.2360145,neutral
41:43.0,twitter.com,twitter,travel bans damage avert public health experts warn lawmakers demand isolation china ncov outbreak,0.26194215,0.25017446,0.24489838,0.24298501,negative
41:24.0,twitter.com,twitter,allegedly big announcement tomorrow chengdu next put lock quarantine according recording case coronarvirus china wuhan wuhanvirus hubei virus coronavirus coronaoutbreak chengdu,0.24046881,0.2344682,0.26283246,0.26223043,negative
40:55.0,twitter.com,twitter,coronavirus leaked videos wuhan china maximum alert confirmed collapse hospitals city wuhan must prepared scared heavily censored please retweet truth dangerous situation,0.2617555,0.25732675,0.24356803,0.23734969,neutral
40:52.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
40:28.0,twitter.com,twitter,first batch indian passengers air india special flight take wuhan china shortly ani ndtv x,0.2604706,0.25814733,0.24268408,0.23869805,neutral
40:16.0,twitter.com,twitter,nightmare coronaoutbreak china coronavirus,0.2632477,0.23514754,0.25618023,0.24542454,negative
40:14.0,twitter.com,twitter,first batch indian passengers air india special flight wuhan china coronavirus coronavirusindia chinavirus ndtvexclusive ndtv x,0.26454607,0.23550457,0.2589383,0.241011,neutral
39:57.0,twitter.com,twitter,usa imposes temporary travelban suspending entry country starting sunday foreign nationals pose risk transmitting ncov virus china coronavirus ncov,0.257505,0.24150544,0.25700858,0.24398102,neutral
39:42.0,twitter.com,twitter,christian funerals banned chinese government reach china banonchristianfunerals,0.25870746,0.23922233,0.2565232,0.24554703,negative
39:36.0,twitter.com,twitter,friends apartment wuhan china people neighborhood chanting apartments wuhan add oil jia meaning come wuhan wuhan coronarvirus china wuhan wuhanvirus hubei virus coronavirus coronaoutbreak,0.2675873,0.22979574,0.259496,0.243121,negative
39:30.0,twitter.com,twitter,china panicbuilding entire hospitals matter days construction china wuhan engineering,0.26325616,0.26020372,0.24293068,0.23360941,neutral
39:23.0,twitter.com,twitter,evidence manmade coronavirus israel bombs gaza lie century implodes coronavirus biowarfare china hiv vaccines israel gaza palestine lieofthecentury iraq iran africa usforeignpolicy thedailywrapup,0.26327074,0.23801203,0.25797895,0.24073824,neutral
39:17.0,twitter.com,twitter,china way airport street empty first time coronavirus claiming lives coronavirusoutbreak,0.26266629,0.2336176,0.25811428,0.24560192,negative
38:59.0,twitter.com,twitter,actually folks want secure borders let s keep diseased foreigners country china coronaoutbreak coronavirus,0.26655227,0.23459123,0.26092938,0.23792705,negative
38:54.0,twitter.com,twitter,china mishandling coronarvirus worlds markets taking dump thanks china,0.26358056,0.25412366,0.24442486,0.237871,negative
38:27.0,twitter.com,twitter,time vast majority confirmed ncov cases china majority still linked wuhan made clear declaration pheic reflection situation china china s response comprehensive,0.26259604,0.25825912,0.2404031,0.23874177,neutral
37:41.0,twitter.com,twitter,breaking white house declares coronavirus public health emergency closes border visitors china amid outbreak thats sickened six americans nearly globally,0.25952908,0.2534258,0.2460025,0.24104267,negative
37:40.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
37:17.0,twitter.com,twitter,increasing china travel advisory level travel due spread novel coronavirus throughout china determination outbreak constitutes public health emergency international concern,0.2611262,0.2545062,0.24329202,0.2410755,neutral
36:56.0,twitter.com,twitter,uprising quickly ended qing dynasty began wuhan today people china saying epidemic overwhelming regime wuhan chinas chernobyl marx told history repeats wuhancoronavirus,0.2682524,0.23601878,0.2533407,0.24238808,negative
36:47.0,twitter.com,twitter,china coronavirus selfquarantine usmca event deageldotcom people dropping dead like flies remember usa population decrease africain afcfta iatf powernomics blackexcellence caribbean haiti africandiaspora,0.26182163,0.23998733,0.25570878,0.24248224,neutral
36:42.0,twitter.com,twitter,extremely painful video don t deserve coronavirus coronavirusoutbreak prayforchina coronaviruswuhan ncov china wuhan wuhancoronavirus chinavirus wuhanpneumonia coronaoutbreak,0.26583332,0.22939658,0.26153967,0.24323048,negative
36:35.0,twitter.com,twitter,send chinese sneeze inside lebanese parliament china coronarvirus lebanonprotests,0.2589071,0.2546456,0.24658456,0.23986283,negative
35:49.0,twitter.com,twitter,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine,0.25889432,0.23792121,0.25724083,0.24594365,neutral
35:29.0,twitter.com,twitter,trump administration yet reveal details kushner meeting china,0.23408373,0.25403017,0.25443769,0.25744838,neutral
35:24.0,twitter.com,twitter,entered hubei province coronarvirus outbreak started virtually nobody streets checkpoint police said won t let back looks like entire province hubei population million locked downchina,0.260896,0.25885853,0.2406838,0.2395616,negative
35:16.0,twitter.com,twitter,life expectancy increase even hold china accountable protecting fentanyl gangs xijinping runs worlds effective surveillance apparatus largescale criminal organizations could operate without approval,0.26130134,0.24115317,0.25455293,0.24299252,neutral
34:41.0,twitter.com,twitter,breathing communicating mortuary car arrived yet waiting coronavirus pneumonia wuhan china infectiousdisease,0.26680645,0.23564832,0.26000273,0.23754244,neutral
33:45.0,twitter.com,twitter,characteristic aids coronavirus cononavirus caronavirus coronovirus attack immune system violently permanently untill breaks china,0.26375335,0.23430486,0.2577556,0.2441862,negative
33:27.0,twitter.com,twitter,man died middle street wuhan china coronavirus virus arose one wanted approach fear would died due infection video,0.26224202,0.23718934,0.25923616,0.2413325,negative
33:23.0,twitter.com,twitter,twitter censored platform bows gov nation resides quite open direct hostility towards china,0.24095985,0.258911,0.24510759,0.25502148,negative
33:18.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
32:19.0,twitter.com,twitter,flight arrived toronto canada said one could get plane reports people monitored fever flight flight number unknown coronarvirus china,0.26049128,0.25413063,0.24294525,0.2424328,negative
32:03.0,twitter.com,twitter,prochinese communist thugs brutalize hongkongprotesters peacefully protesting chinas influence intimidation tactic straight communist playbook,0.26097873,0.2369077,0.25596488,0.2461487,negative
31:50.0,twitter.com,twitter,war room pandemic best place stay current global coronavirus outbreak hosted steve bannon tune daily am latest analysis public health china experts thought leaders natsec analysts much,0.25429198,0.25307167,0.2467165,0.2459198,neutral
31:32.0,twitter.com,twitter,increible que esto suceda hoy happens china china,0.2600864,0.23696184,0.2596991,0.24325271,neutral
31:29.0,twitter.com,twitter,hongkongprotest chinavirus lucky son frontline protester china coronavirus wuhanpneumonia,0.268619,0.2344929,0.25665596,0.24023217,negative
31:04.0,twitter.com,twitter,declaring public health emergency international concern global outbreak ncov happening china happening countries,0.26332822,0.2407293,0.24958508,0.24635747,negative
30:35.0,twitter.com,twitter,nothing president honest fraud everything say fraudulent come phrase child light behavior make sense made better deals china mexico canada soon europe,0.24520361,0.24479675,0.25597727,0.25402233,negative
30:16.0,twitter.com,twitter,country arms race led usa china via machinelearning deeplearning iot mpgvip robotics iiot autonomousvehicles datascience ir,0.2359797,0.26137468,0.2413344,0.2613112,neutral
30:13.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
30:04.0,twitter.com,twitter,country arms race led usa china via machinelearning deeplearning iot mpgvip robotics iiot autonomousvehicles datascience ir,0.2359797,0.26137468,0.2413344,0.2613112,neutral
29:49.0,twitter.com,twitter,chinas first fully robotic restaurant opened guangzhou city january whats like eat robotoperated restaurant lets take look,0.2428692,0.23923269,0.26518112,0.252717,neutral
29:42.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
28:53.0,twitter.com,twitter,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion,0.26342106,0.257394,0.2444065,0.2347784,neutral
28:53.0,twitter.com,twitter,even leaked video footage showing massive exodus people trying leave avoid major big cities china duo coronavirus declared global health emergency yesterday,0.23420884,0.26207164,0.24267624,0.2610433,negative
28:45.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
28:14.0,twitter.com,twitter,chinesenewyear yearoftherat liondance lionheads firecrackers fireworks chinese boston chinatown encorebostonharbor masarati encore boston harbor,0.24427398,0.23125744,0.2630479,0.26142076,neutral
28:07.0,twitter.com,twitter,our sin accepted islam we re religious family accepted islam prayed five times day read qur an parents went mecca committed crime china,0.24218799,0.2371255,0.2651196,0.25556687,neutral
28:05.0,twitter.com,twitter,obviously following whos statement yesterday global health emergency theres lot confusion questions masks dodont work guidance chinas top government newspaper giving people,0.26572815,0.23668164,0.25520703,0.2423831,negative
27:41.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,0.26064324,0.2605876,0.23946047,0.23930873,negative
27:25.0,twitter.com,twitter,seems like nature it s taking revenge coronarvirus china,0.23546487,0.26864514,0.2361863,0.2597037,negative
27:12.0,twitter.com,twitter,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine,0.26258662,0.25135547,0.244106,0.24195196,negative
26:20.0,twitter.com,twitter,imposition mfpr export tarifffee acts kind subsidy local manufacturers tax horgan s stick designed force producers sell local companies rather export higher profits holland china us cedar lumber,0.23844095,0.26216528,0.24129537,0.25809842,neutral
26:03.0,twitter.com,twitter,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine,0.25889432,0.23792121,0.25724083,0.24594365,neutral
26:02.0,twitter.com,twitter,breaking bans travelers whos china last days coronovirusoutbreak put monitored selfquarantine,0.25889432,0.23792121,0.25724083,0.24594365,neutral
26:00.0,twitter.com,twitter,australia gotten permission china evacuate citizens wuhan britain delay evacuation hostage diplomacy quarantinechina,0.2610677,0.25555518,0.24250269,0.2408745,neutral
25:44.0,twitter.com,twitter,interesting china religious issues travel ban coronavirus epidemic travel china greed airlines tourism business trumpadministration restricts travel nigeria five countries,0.24175897,0.23956476,0.2604078,0.25826845,neutral
25:41.0,twitter.com,twitter,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine,0.26258662,0.25135547,0.244106,0.24195196,negative
25:16.0,twitter.com,twitter,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection,0.26220518,0.25789866,0.24240386,0.23749223,neutral
25:11.0,twitter.com,twitter,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion,0.26342106,0.257394,0.2444065,0.2347784,neutral
24:28.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,0.26064324,0.2605876,0.23946047,0.23930873,negative
24:06.0,twitter.com,twitter,united states secretary health human services alex azar friday announced americans travel chinas hubei province subjected day quarantine coronavirus,0.26510516,0.25327367,0.24608757,0.23553365,neutral
23:46.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
23:43.0,twitter.com,twitter,drones cameras linked facialrecognition systems could collect data chinas nationwide socialcredit system system supposed running year say hello totalitarianism,0.2426722,0.24250887,0.2589389,0.25587997,negative
23:10.0,twitter.com,twitter,many countries report new cases coronavirus infection china chinavirus,0.26945013,0.23978609,0.24993582,0.24082795,neutral
22:48.0,twitter.com,twitter,satellite images show fast hospitals built deal deadly coronavirus outbreak chinese city wuhan images captured pl iades operated image courtesy coronavirusoutbreak china,0.26921326,0.23625572,0.25817743,0.23635356,neutral
22:07.0,twitter.com,twitter,another person literately fell dead ground ill coronavirus hubei province china video contains disturbing footage,0.26135215,0.2563429,0.24122891,0.24107604,negative
22:00.0,twitter.com,twitter,video boxes hubie province china full face masks sitting field used delivered intentional red cross fund coronavirus wuhan,0.23743677,0.23517479,0.2642338,0.26315463,neutral
21:58.0,twitter.com,twitter,maskson china else china s communist regime getting bit creepy coronavirus response stalking people loudspeaker drones wearing masks it s clever scary one terrified child seen running back home,0.26064324,0.2605876,0.23946047,0.23930873,negative
21:44.0,twitter.com,twitter,trump administration friday declared coronavirus public health emergency united states announced people pose risk transmitting disease temporarily suspended entry china,0.25963026,0.25696868,0.2483006,0.23510043,negative
21:28.0,twitter.com,twitter,breaking china sent many chinese tourists iran might infected coronarovirus spread iranians wearing mask sort protection iran regime would anything kill innocent people china helping,0.23682326,0.2624434,0.24262895,0.25810438,negative
21:23.0,twitter.com,twitter,forced stay indoors million people tuned livestreams two hospitals built cement mixers become unlikely celebrities china coronavirus lockdown,0.26010314,0.25197077,0.24682082,0.24110518,negative
21:04.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,0.26263672,0.2613209,0.23915023,0.23689218,negative
20:39.0,twitter.com,twitter,see leaked video footage chinese messaging app wechat international red cross donated tons face masks government till point refused hand people doctors wuhan hubei province china,0.26263672,0.2613209,0.23915023,0.23689218,negative
20:36.0,twitter.com,twitter,business travel advisory yesterday department state issued level travel warning mainland china state department advises citizens travel china due novel coronavirusuk share click,0.26115143,0.25381312,0.24661435,0.2384211,neutral
20:35.0,twitter.com,twitter,agree discussion lunch going limb financially expedient china markets,0.24918452,0.24167727,0.25677958,0.2523586,negative
20:30.0,twitter.com,twitter,health alert ongoing outbreak respiratory illness caused novel new coronavirus first identified wuhan china additional cases identified international locations prepared travel restrictions little advance notice,0.26655942,0.24961503,0.24507885,0.23874675,neutral
20:29.0,twitter.com,twitter,incoming flights china limited seven airports sunday due coronavirus,0.26076937,0.2414591,0.25313494,0.24463665,neutral
20:23.0,twitter.com,twitter,indianarmy see means job coronavirus indianarmy responding emergency created facility near manesar quarantine approximately indian students arriving wuhan china,0.26261485,0.25511622,0.24314325,0.23912571,negative
20:20.0,twitter.com,twitter,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine ncov breaking,0.2616217,0.25156626,0.24359912,0.24321282,negative
20:12.0,twitter.com,twitter,declaring public health emergency coronavirus outbreak imposing temporary ban entry foreign nationals visited china last days americans returning mainland china subject health screening days quarantine,0.26258662,0.25135547,0.244106,0.24195196,negative
19:47.0,twitter.com,twitter,evidence manmade coronavirus israel bombs gaza lie century implodes coronavirus biowarfare china hiv vaccines israel gaza palestine lieofthecentury iraq iran africa usforeignpolicy thedailywrapup,0.26327074,0.23801203,0.25797895,0.24073824,neutral
19:45.0,twitter.com,twitter,doctors nurses paramedics wuhan china doctors paramedic staff nurses treating coronavirus patients life risk still treating patients deadly disease corona virus must appreciate,0.26705876,0.23362792,0.25695917,0.24235424,neutral
19:44.0,twitter.com,twitter,premier palaszczuk wants details everyone arrived queensland flights china including outside virus epicentre hubei province past days saying,0.2641258,0.25187585,0.24460927,0.23938903,neutral
19:35.0,twitter.com,twitter,due threat novel coronavirus recently adjusted travel advisory china level meaning individuals travel learn restrictions photo,0.25541005,0.25521332,0.24822173,0.24115488,neutral
19:31.0,twitter.com,twitter,hoped international community recognize importantly support efforts china making contain pandemic maintain global health security coronavirus opinion,0.26342106,0.257394,0.2444065,0.2347784,neutral
18:10.0,twitter.com,twitter,dow closes points lower coronavirus originated china stoked investors fears potential global economic impact,0.26167545,0.25052726,0.24752337,0.24027398,neutral
18:08.0,twitter.com,twitter,nearly americans evacuated china voluntarily confined california air base hours coronavirus screenings placed mandatory day quarantine friday health officials intensified precautions spread disease,0.2639666,0.2535916,0.24405926,0.23838255,negative
18:00.0,twitter.com,twitter,incoming flights china limited seven airports sunday due coronavirus,0.26076937,0.2414591,0.25313494,0.24463665,neutral
17:39.0,twitter.com,twitter,corona millions people scare small viruses can t even see eyes coronavirus china,0.26537535,0.2369289,0.2579956,0.23970017,negative
17:37.0,twitter.com,twitter,itbp created facility chhawla camp new delhi quarantine approximately people arriving wuhan china basic requirements team itbp doctors available x coronavirus himveers,0.2607326,0.23900229,0.25823948,0.24202567,neutral
17:25.0,twitter.com,twitter,breakingnews coronavirus americans wuhan china quarantine thank goodness americans evacuated wuhan china mandatory evacuation least weeks,0.26651058,0.25190467,0.24288633,0.23869844,neutral
17:22.0,twitter.com,twitter,incoming flights china limited seven airports sunday due coronavirus,0.26076937,0.2414591,0.25313494,0.24463665,neutral
17:21.0,twitter.com,twitter,theres doubt top infectious disease doctor says wuhan coronavirus spread even people symptoms cnn coronavirus cina china wuhan,0.26786768,0.26236477,0.23556392,0.23420355,negative
17:14.0,twitter.com,twitter,coronavirus itbp creates facility swiftly near itbp chhawla camp new delhi quarantine approximately indian families arriving wuhan china families monitored qualified team doctors watch signs infection,0.26220518,0.25789866,0.24240386,0.23749223,neutral
16:40.0,twitter.com,twitter,new piece much china lockdown either quarantine selfquarantine everyones watching livestreams wuhan hospitals built creating nicknames fan art hero construction vehicles bob builder china style,0.26283765,0.23573047,0.26015192,0.24127989,neutral
16:27.0,twitter.com,twitter,communist party china led chinese people conquering many difficulties united fight novelcoronavirus full confidence win battle great party great people great cause,0.24148001,0.23335516,0.2655142,0.2596506,negative
16:20.0,twitter.com,twitter,incoming flights china limited seven airports united states,0.25821808,0.25520897,0.24987714,0.2366958,neutral
16:08.0,twitter.com,twitter,leaked videos china coronavirus claims victims coronavirusoutbreak,0.26660508,0.23669364,0.2595129,0.23718843,neutral
